page_number,titel,url,year
3,OSAV - Gustav Gerig AG rappelle « CUP NOODLES SPICY » pour morceaux de verre éventuels,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-72004.html,2018
4,bpa –  Alerte de sécurité de Britax Römer concernant le siège vélo pour enfants « JOCKEY2 COMFORT »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71988.html,2018
4,bpa – Trek Bicycle rappelle les pédales de vélo « Bontrager Line Pro »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71950.html,2018
4,OSAV - Manor rappelle des falafels de la marque «Atelier Blini»,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71931.html,2018
4,OSAV - Vögele Shoes rappelle la chaussure Silvian Heach pour enfants,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71930.html,2018
4,OSAV - Vögele Shoes rappelle la chaussure Roberto Santi pour dames,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71929.html,2018
4,OSAV – Reno rappelle des sandales de la marque « Bioline »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71928.html,2018
4,Deuxième mise en garde publique concernant une bactérie pathogène dans un jouet faisant des bulles de savon,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71897.html,2018
4,bpa –  EDELRID demande de contrôler la sécurité des mousquetons « HMS Bulletproof Triple /Triple FG »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71884.html,2018
4,OSAV - Globus rappelle Pistaches au chocolat au lait et Pistachio Cream,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71863.html,2018
4,bpa – Marker rappelle des fixations de ski « KingPin 10 » et « KingPin 13 »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71857.html,2018
5,Mise en garde publique : bactérie pathogène dans un jouet faisant des bulles de savon,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71856.html,2018
5,OSAV – Migros rappelle le jus d’orange M-Budget,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71808.html,2018
5,ESTI – NETGEAR rappelle les bloc d’alimentation « Arlo Power Adapter VM4700 » pour des caméras vidéo,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71771.html,2018
5,OSAV - Migros rappelle les biscuits à l’avoine « Haferli »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71762.html,2018
5,OSAV – Claire’s rappelle plusieurs «bracelets Slap»,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71758.html,2018
5,"OSAV - Lidl rappelle « Italiamo tomates hachées aux épices, variante basilic »",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71747.html,2018
5,bpa – ALDI rappelle le fauteuil hamac Gardenline,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71705.html,2018
5,ESTI – WfG AG rappelle les adaptateurs de voyage « ID 255 » et de fixation « ID 105 »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71677.html,2018
5,bpa – Makita S.A. rappelle certaines tronçonneuses à essence de la marque « Dolmar »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71586.html,2018
5,bpa – Karasek & Co GmbH & Co KG risque potentiel avec la chaise pliante en bois « München »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71584.html,2018
6,OSAV – Lidl rappel les épinards à la crème surgelés des marques « Freshona et Green Grocer’s »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71581.html,2018
6,OSAV – Lidl rappel le Mélange de légumes surgelé « Freshona »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71558.html,2018
6,OSAV – TATKO GmbH rappelle le produit « Chips Sticks » d l’entreprise Salmanli,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71559.html,2018
6,OSAV – Gupta-Gastro-Line GmbH rappelle le piment « Raaj Chilli Crushed »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71556.html,2018
6,bpa – BMC Switzerland AG rappelle le vélo de course «TIMEMACHINE 01»,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71503.html,2018
6,OSAV – Toys’R’Us rappelle le jouet pour enfants « Ramp Racer »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71427.html,2018
6,Mise en garde publique : Listeria dans des rôtis de dinde en tranches et des sandwiches contenant du rôti de dinde vendus chez Coop,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71401.html,2018
6,bpa – BACOL AG rappelle des longes de via ferrata de la marque « SKYLOTEC »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71339.html,2018
6,"Mise en garde publique : risque d’étouffement avec les jouets « Baby Balls » et « Color Balls »
           (dernière modification, le 20.06.2018)",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71212.html,2018
6,SSIGE –  Camping Gaz (Schweiz) AG rappelle les barbecues à gaz « CAMPINGAZ 3 Series Classic L/LD Plus »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71158.html,2018
7,OFSP – M Zero AG rappelle le produit d’entretien « ZOGGS Fogbuster & Lens Cleaner » pour des lunettes de piscine,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71130.html,2018
7,"Mise en garde publique : des salmonelles décelées dans un fromage de chèvre au lait cru, le « Selles-sur-Cher », en vente chez Migros",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71082.html,2018
7,OSAV - Fleischtrocknerei Churwalden AG rappelle le snack à la viande « minipic »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71043.html,2018
7,bpa – IKEA rappelle les vélos SLADDA,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-71028.html,2018
7,bpa – Migros rappelle le liquide de frein Miocar 250 ml,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-70996.html,2018
7,OFCOM - Ortovox rappelle le détecteur de victime d'avalanche ORTOVOX 3+ équipé de la version logicielle 2.1,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-70961.html,2018
7,OSAV – Migros rappelle le coeur de filet de saumon «Norway»,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-70868.html,2018
7,Mise en garde publique : E. coli O26 dans du fromage au lait cru « Reblochon de Savoie laitier »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-70824.html,2018
7,Mise en garde publique : Listérias dans le fromage au lait cru « Brillat Savarin le Vignelait »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-70603.html,2018
7,bpa – JUMBO rappelle des tronçonneuses électriques sans fil « Greenworks 80V SINGLE »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-70585.html,2018
8,OSAV – Porsche Schweiz AG rappelle une voiture jouet en bois,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-70581.html,2018
8,"ESTI – Whirlpool rappelle des bouilloires électriques 1,7 litre « KitchenAid »",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-70419.html,2018
8,bfu – JUMBO rappelle l’élagueur télescopique 130–240cm,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-70366.html,2018
8,"Mise en garde publique : Spaghetti (aux œufs) dans un emballage de «Spaghettini bio», en vente chez Migros",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-70343.html,2018
8,ESTI – Lidl Schweiz rappelle une tondeuse barbe et cheveux de la marque «Silvercrest» de TARGA GmbH,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-70297.html,2018
8,ESTI – Lenovo rappelle certains ordinateurs portables ThinkPad X1 Carbon,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-70199.html,2018
8,ESTI – ALDI SUISSE AG rappelle la mini friteuse « AMBIANO »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-70196.html,2018
8,Mise en garde publique : des salmonelles décelées dans des paquets d’amarante « Golden Sun Bio Organic » vendus chez Lidl,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-70126.html,2018
8,OFROU – Cooper Tire & Rubber Company Europe Ltd. rappelle certains pneus des gammes « COBRA RADIAL G/T » et « TRENDSETTER SE »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-70068.html,2018
8,bpa – Makita S.A. rappelle des débroussailleuses à essence « Dolmar MS-27C »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-70035.html,2018
9,OSAV - Kettler GmbH rappelle la voiture à pédales Kettcar avec roues à pneus gonflables,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-70033.html,2018
9,OSAV - le complément alimentaire «Zink 50mg» de la marque Robert Franz est rappelé,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-70007.html,2018
9,bpa –  Avis de sécurité de Mammut Sports Group AG concernant les airbags d’avalanche de Mammut de la génération 3.0,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-69958.html,2018
9,"OSAV - IKEA rappelle le produit «GODIS PÅSKKYCKLING, Marshmallow candy, 100g»",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-69923.html,2018
9,Mise en garde publique : Traces de composants lactiques dans le yogourt alternatif COYO Dairy Free,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-69899.html,2018
9,OSAV - le complément alimentaire «Vitamin B-Komplex» de la marque Robert Franz est rappelé,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-69849.html,2018
9,bpa – Decathlon S.A. rappelle le sac de couchage pour enfant «Forclaz 10° Junior»,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-69833.html,2018
9,"OSAV - Phag GmbH rappelle le produit «PURAL - Chips Mais Nature Family Bio, 200g»",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-69825.html,2018
9,OSAV – Fortura AG rappelle divers armes jouets,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-69695.html,2018
9,"Mise en garde publique : un colorant interdit, appelé « Soudan rouge IV », décelé dans de l’huile de palme – un nouveau produit concerné
           (dernière modification, le 28.02.2018)",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-69658.html,2018
10,bpa – Gonser International Trading GmbH  rappelle la tronçonneuse thermique «Chain-Saw 5664-0421»,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-69478.html,2018
10,ESTI – HP rappelle certaines batteries d’ordinateurs portables,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-69469.html,2018
10,OFROU – Cooper Tire & Rubber Company Europe Ltd rappelle certains pneus de la gamme «Avon Viper Stryke (radial)» pour scooters,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/archiv/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-69468.html,2018
1,OSAV - Migros Valais rappelle le Moût de Chasselas « de la Région » de l’entreprise Bétrisey & Albrecht Vins Sàrl en raison de la présence de sulfite,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77679.html,2019
1,OFROU – Mobilcenter Zawatzky GmbH rappelle un dispositif d’aide à la conduite utilisé dans des véhicules de personnes handicapées,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77634.html,2019
1,OSAV - Fortura AG rappelle l’article «Poney 13cm avec barrette et feuille de trèfle»,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77620.html,2019
1,OSAV - Royal Green rappelle le produit «CannabiGold» en raison d’un taux de THC trop élevé,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77619.html,2019
1,BPA – BMC rappelle des vélos de course « TEAMMACHINE SLR01 DISC » des années modèles 2018 et 2019,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77615.html,2019
1,OSAV - Welldro AG rappelle les produits «Capsules Welldro Cannabis Sativa » et «Gouttes Welldro Cannabidiol 12%» en raison d’un taux de THC trop élevé,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77562.html,2019
1,BPA – Frame of Mind AG rappelle des porte-bagages avant de la marque « Surly »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77518.html,2019
1,BPA –  Avis de sécurité de woom GmbH concernant certains vélos pour enfants,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77472.html,2019
1,OSAV - Pure Holding AG rappelle le produit « Pure Drops 5%» en raison d’un taux de THC trop élevé,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77470.html,2019
1,BPA – Element Sports Trading GmbH rappelle certains disques de frein de la marque « TRICKSTUFF »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77466.html,2019
1,OSAV - Kamal Trading GmbH rappelle le produit « Red Rice Flour »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77438.html,2019
1,OSAV - Breakshop AG rappelle le produit «Endoca Hemp Oil» en raison d’un taux de THC trop élevé,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77379.html,2019
1,Mise en garde publique : Listeria dans du fromage râpé de la maison Schwyzer Milchhuus,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77329.html,2019
1,"OSAV - Migros rappelle les produits laitiers ""To Go fraise You"" et ""To Go banane Petit Suisse"" en raison de corps étrangers",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77316.html,2019
1,OSAV - Importas GmbH rappelle le produit « Roasted Red Rice Flour » en raison de la présence de mycotoxines,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77286.html,2019
1,OSAV - Al-Yende GmbH rappelle le produit « Aseel Vegetable Ghee »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77283.html,2019
1,BPA – Thule N.V. rappelle certains stores pour campeurs,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77189.html,2019
1,BPA – Flying Tiger Copenhagen rappelle des bougeoirs en forme de crocodile doré,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77183.html,2019
1,Mise en garde publique : des listérias dans des fromages de la Bio-Bergkäserei Goms,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77067.html,2019
1,ESTI – ACCO rappelle certains lots des destructeurs Rexel Promax REX823 et RSX1035,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-77029.html,2019
2,OSAV - Haecky Import AG rappelle Liebig soupe de potiron à cause d’une erreur de production,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76980.html,2019
2,OSAV - Attitude Bio SA rappelle farine de sarrasin à cause d’une valeur trop élevée d’alcaloïdes tropaniques,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76914.html,2019
2,OSAV -Frankenspalter rappelle la broche tournante d’un gril à gaz,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76908.html,2019
2,Mise en garde publique : des salmonelles détectées dans les amandes moulues « Happy Harvest » vendues par Aldi Suisse SA,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76835.html,2019
2,Mise en garde publique : de la moutarde non déclarée dans des sauces aux épices de la marque Stubb’s,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76789.html,2019
2,OSAV - Bio Partner Schweiz AG rappelle Klare Suppe (bouillon clair) «Rapunzel» (250 g),https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76745.html,2019
2,Mise en garde publique : « Choco Dessert Coconut Cream aha » de Migros déclaré comme sans lait et sans lactose contient du lait,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76690.html,2019
2,Mise en garde publique : Listeria dans le produit « Gorgonzola e Mascarpone » vendu par Migros,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76657.html,2019
2,BPA – RUAG rappelle quelques lots de cartouches revolver GECO .357 Magnum VM,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76630.html,2019
2,ESTI – Lidl Suisse SA rappelle la machine à expresso SEMS 1100 A1 de la marque Silvercrest,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76620.html,2019
2,BPA – Décathlon rappelle la lampe frontale OnNight 410 de la marque Kalenji / Geonaute,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76614.html,2019
2,"OSAV - IKEA rappelle la paire de bavoirs pour enfant MATVRA, bleu/rouge, en raison d’un risque de suffocation",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76593.html,2019
2,OSAV - Bio Partner Schweiz AG rappelle farine de sarrasin,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76516.html,2019
2,BPA – IKEA rappelle la table à langer / commode SUNDVIK pour réparation en raison de risque de chute,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76456.html,2019
2,BPA – Migros rappelle la chaise pliante « FOLDY »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76448.html,2019
2,OSAV - Tropical Engros rappelle Egussi graines de melon moulu 250g,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76438.html,2019
2,OSAV - Migros rappelle les Poulet Nuggets Mini Zoo « Lilibiggs »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76437.html,2019
2,ESTI –  Avis de sécurité de SLV GmbH concernant des plafonniers « MEDO 90 LED »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76329.html,2019
2,OSAV - Phag GmbH rappelle le produit « TerraSana – Pâte à tartiner Crunchy aux ara-chides bio 500g »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76302.html,2019
2,BPA – Rappel de bouées jaune-vert « Cherek’s Kraulquappen »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76283.html,2019
3,BPA – Stihl Vertriebs AG rappelle les têtes faucheuses « STIHL PolyCut 27-3 » et « STIHL PolyCut 47-3 »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76255.html,2019
3,OSAV - Bio Partner Schweiz AG rappelle farine de sarrasin,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76246.html,2019
3,BPA – Sahm Distribution rappelle le siège de vélo pour enfant « Feva Star Seat »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76163.html,2019
3,BPA – Decathlon rappelle la bouée siège bébé « All Sloth »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76113.html,2019
3,BPA – Decathlon rappelle une barre adaptateur porte-vélo,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76112.html,2019
3,OSAV - Max Bersinger AG rappelle la peinture à doigts Klecksi Basic et Maxi,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76093.html,2019
3,OSAV - Aggarwal rappelle huile de cocos Paras de l'inde,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76092.html,2019
3,"OSAV - Migros et Haecky Import AG rappellent Eccellenze d’Italia «Aglio, olio e pepe-roncino» de Gruppo Fini",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76091.html,2019
